datasetid,recordid,sexe_de_l_etudiant,niveau_geo,diffusable,sexe,a_des_effectifs_ing,secteur_de_l_etablissement,niveau_geographique,rentree_universitaire,regroupement,rentree,reg_id,secret,secteur,effectif,donnees_soumises_au_secret_stat,a_des_effectifs_dut,geo_nom,geo_id,donnees_diffusables,rgp_formations_ou_etablissements,record_timestamp,effectif_ing,effectif_dut
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,d3daa643a25f7d0c714b1b06febd13d057ef28df,Feminin,REGION,oui,2,oui,Établissements publics,Région,2001-02,UNIV,2001,R32,non,PU,60848,Autres données,oui,Hauts-de-France,R32,Données diffusables,Universités,2017-04-03T14:31:09+02:00,507,4459
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,e040355dbfa98ae9eee820b83668a861b2aa2ecd,Feminin,REGION,oui,2,oui,Établissements publics,Région,2001-02,UT,2001,R32,non,PU,958,Autres données,non,Hauts-de-France,R32,Données diffusables,Universités de technologie (UT),2017-04-03T14:31:09+02:00,567,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,d10efcd25cd7eddd8cc7cb36a6b910f4cdef3ccf,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,EC_ART,2001,R44,non,PU,1135,Autres données,non,Grand Est,R44,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,15eeecd9ed852eb0bf406ff90897cc88f076260f,Masculin,REGION,oui,1,non,Établissements privés,Région,2001-02,EC_COM,2001,R44,non,PR,2324,Autres données,non,Grand Est,R44,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,fb5ebf027b6557b64b5b6ead281fec870a14624f,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,EC_JUR,2001,R44,non,PU,528,Autres données,non,Grand Est,R44,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,7b007ccca0a09fb4599743f6319314ed7a131b08,Feminin,REGION,oui,2,non,Établissements publics,Région,2001-02,EC_JUR,2001,R44,non,PU,243,Autres données,non,Grand Est,R44,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,2dd37d65910d26d8c165619d372c4dc4ca9f0d50,Masculin,REGION,oui,1,oui,Établissements publics,Région,2001-02,ING_autres,2001,R44,non,PU,3140,Autres données,non,Grand Est,R44,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,3140,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,af6c2abd82ac11386d0409c130790e6a6f1193a3,Masculin,REGION,oui,1,oui,Établissements publics,Région,2001-02,TOTAL,2001,R44,non,PU,75847,Autres données,oui,Grand Est,R44,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,7383,7594
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,1445cf3e7afe5376c05c7f969774de891822b4d9,Feminin,REGION,oui,2,oui,Établissements publics,Région,2001-02,UNIV,2001,R44,non,PU,62377,Autres données,oui,Grand Est,R44,Données diffusables,Universités,2017-04-03T14:31:09+02:00,657,5307
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,1011fe1fb4034ac4640f99d37b4edd21d5e26a33,Feminin,REGION,oui,2,oui,Établissements publics,Région,2001-02,UT,2001,R44,non,PU,346,Autres données,non,Grand Est,R44,Données diffusables,Universités de technologie (UT),2017-04-03T14:31:09+02:00,146,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,1494e5cca180687832a0de3fd61d6e77e358e5c0,Masculin,REGION,oui,1,non,Établissements privés,Région,2001-02,CPGE,2001,R52,non,PR,783,Autres données,non,Pays de la Loire,R52,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,951bd337fb049a04cf41b75b9e39005e21a57dc8,Feminin,REGION,oui,2,non,Établissements privés,Région,2001-02,EC_JUR,2001,R52,non,PR,109,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,e016841e82e099fa087e384fefe2ab20de4dec0c,Masculin,REGION,oui,1,non,Établissements privés,Région,2001-02,EC_PARAM,2001,R52,non,PR,369,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0df0d3408aaaa72b739d047ceff6b0bebba024a2,Masculin,REGION,oui,1,non,Établissements privés,Région,2001-02,EC_autres,2001,R52,non,PR,701,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,7a5a06645edc9d5c8c1d9a70b8e4dd55c24454ca,Feminin,REGION,oui,2,non,Établissements publics,Région,2001-02,EC_autres,2001,R52,non,PU,1526,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,79177017f0da35eeaba4cc6590ca62de0979d8d8,Feminin,REGION,oui,2,oui,Établissements privés,Région,2001-02,ING_autres,2001,R52,non,PR,353,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,353,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,b97530a1ccade37d5a7f2930b35225f12e00042c,Masculin,REGION,oui,1,oui,Établissements privés,Région,2001-02,TOTAL,2001,R52,non,PR,11945,Autres données,non,Pays de la Loire,R52,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,1824,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,7583dff861d754779b5bf6f36b246e68b7c52ce4,Feminin,REGION,oui,2,non,Établissements privés,Région,2001-02,EC_ART,2001,R53,non,PR,241,Autres données,non,Bretagne,R53,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,9cc2672a22d0cdc4e131cd6d3c892e9f68928467,Masculin,REGION,oui,1,non,Établissements publics,Région,2001-02,EC_JUR,2001,R53,non,PU,743,Autres données,non,Bretagne,R53,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,a9a34a71685d71cd834ce5ee357440d520eb716f,Feminin,REGION,oui,2,non,Établissements publics,Région,2001-02,EC_JUR,2001,R53,non,PU,159,Autres données,non,Bretagne,R53,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,a45ee9a94a2b1e6148c98d4709dfe8053c656f6e,Masculin,REGION,oui,1,non,Établissements privés,Région,2006-07,EC_COM,2006,R00,non,PR,35,Autres données,non,"Nouvelle-Calédonie, Polynésie française, Saint-Martin",R00,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,55a82e9a149996ca1f3fbf990bce85741dc16887,Masculin,REGION,oui,1,non,Établissements publics,Région,2006-07,EC_autres,2006,R00,non,PU,170,Autres données,non,"Nouvelle-Calédonie, Polynésie française, Saint-Martin",R00,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,5e4a35d25d99f7584aa15e2ef296ac603579cede,Masculin,REGION,oui,1,non,Établissements privés,Région,2006-07,TOTAL,2006,R00,non,PR,116,Autres données,non,"Nouvelle-Calédonie, Polynésie française, Saint-Martin",R00,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,f47421e00a825033e0f97e91964382558bf9b689,Feminin,REGION,oui,2,non,Établissements publics,Région,2006-07,EC_PARAM,2006,R01,non,PU,356,Autres données,non,Guadeloupe,R01,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,30e1ae58cfc62690265ca352f91d539ce0195253,Masculin,REGION,oui,1,non,Établissements publics,Région,2006-07,EC_autres,2006,R01,non,PU,162,Autres données,non,Guadeloupe,R01,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,2c16cb2bc4c4c6f852126a21dfd6fe29b0534ac2,Masculin,REGION,oui,1,non,Établissements privés,Région,2006-07,STS,2006,R01,non,PR,206,Autres données,non,Guadeloupe,R01,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,b533ecbb669ee408b86a837775f836b5c6d9cddf,Feminin,REGION,oui,2,non,Établissements publics,Région,2006-07,STS,2006,R01,non,PU,627,Autres données,non,Guadeloupe,R01,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,8a1872978bd954a0c57b9cfc253d8125130c9066,Masculin,REGION,oui,1,non,Établissements publics,Région,2006-07,UNIV,2006,R01,non,PU,1919,Autres données,oui,Guadeloupe,R01,Données diffusables,Universités,2017-04-03T14:31:09+02:00,,35
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,bb41bfc28a217fafa8abfd1615993883dfae888e,Feminin,REGION,oui,2,non,Établissements publics,Région,2006-07,CPGE,2006,R02,non,PU,189,Autres données,non,Martinique,R02,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,692393733ccb4d15dd18dcb6bf16038c8e58c618,Masculin,REGION,oui,1,non,Établissements privés,Région,2006-07,EC_COM,2006,R02,non,PR,41,Autres données,non,Martinique,R02,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,564083c455bb3715de0241cd41b977dff37a7d1e,Feminin,REGION,oui,2,non,Établissements publics,Région,2006-07,EC_PARAM,2006,R02,non,PU,239,Autres données,non,Martinique,R02,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,1b69c405ef45ba7fbd2c19fe0e34ef504c3856cc,Feminin,REGION,oui,2,non,Établissements publics,Région,2006-07,STS,2006,R02,non,PU,624,Autres données,non,Martinique,R02,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,885b928797c17bac2180890962426ad4c4002159,Feminin,REGION,oui,2,non,Établissements publics,Région,2006-07,EC_autres,2006,R03,non,PU,331,Autres données,non,Guyane,R03,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,c4843ad250045c37a95ab31b7fd7553d9bbb0539,Feminin,REGION,oui,2,non,Établissements publics,Région,2006-07,STS,2006,R03,non,PU,121,Autres données,non,Guyane,R03,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,507b76cd6507cb8a298056943238a8982a1d1077,Masculin,REGION,oui,1,non,Établissements publics,Région,2006-07,CPGE,2006,R04,non,PU,221,Autres données,non,La Réunion,R04,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,a7a99bb22aeb7bfb8a959c350dc33f7fe6bec2da,Masculin,REGION,oui,1,non,Établissements privés,Région,2006-07,EC_PARAM,2006,R04,non,PR,161,Autres données,non,La Réunion,R04,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,ff628d8029e9e850cb338d512bd38d4e97723672,Masculin,REGION,oui,1,non,Établissements publics,Région,2006-07,STS,2006,R04,non,PU,1269,Autres données,non,La Réunion,R04,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,78af47423aa5bb1c1874f4843397fd615da38a84,Feminin,REGION,oui,2,oui,Établissements publics,Région,2006-07,TOTAL,2006,R04,non,PU,9719,Autres données,oui,La Réunion,R04,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,19,201
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,77e98b760dddef02b4461c46a7a02e53f9b30214,Masculin,REGION,oui,1,non,Établissements publics,Région,2006-07,CPGE,2006,R11,non,PU,10725,Autres données,non,Île-de-France,R11,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,fe798ab3fbe7173faf7e2bbe51b9f1177c45f1f2,Masculin,REGION,oui,1,non,Établissements privés,Région,2006-07,CPGE,2006,R11,non,PR,2638,Autres données,non,Île-de-France,R11,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,f59bce1cb729dc85863e672afcab42e2dcf95805,Masculin,REGION,oui,1,non,Établissements publics,Région,2006-07,EC_ART,2006,R11,non,PU,6416,Autres données,non,Île-de-France,R11,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,f022dc97b727f01f5f70f6a9858513f095d0dbd9,Masculin,REGION,oui,1,non,Établissements publics,Région,2006-07,EC_COM,2006,R11,non,PU,389,Autres données,non,Île-de-France,R11,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,e947af24143202e70562717397a9bddae5c9c07a,Feminin,REGION,oui,2,non,Établissements privés,Région,2006-07,EC_JUR,2006,R11,non,PR,1290,Autres données,non,Île-de-France,R11,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,8feb6ab7b2c8014a162a1df761c8176ea0146da5,Feminin,REGION,oui,2,non,Établissements publics,Région,2006-07,EC_JUR,2006,R11,non,PU,620,Autres données,non,Île-de-France,R11,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,c1b9466fdaca5125c0ca9782bc8876d4655bd9ab,Masculin,REGION,oui,1,non,Établissements privés,Région,2006-07,EC_PARAM,2006,R11,non,PR,2354,Autres données,non,Île-de-France,R11,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,8e8e1af2b4581a68c327086119b42db574e71270,Feminin,REGION,oui,2,non,Établissements publics,Région,2006-07,EC_PARAM,2006,R11,non,PU,11750,Autres données,non,Île-de-France,R11,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,27f550c1c9155ebb59c7323ec58c8ecc5d522095,Masculin,REGION,oui,1,non,Établissements publics,Région,2006-07,EC_autres,2006,R11,non,PU,5350,Autres données,non,Île-de-France,R11,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,220ab34953e152d39797956836c158782b8a7fb5,Masculin,REGION,oui,1,non,Établissements publics,Région,2006-07,ENS,2006,R11,non,PU,1371,Autres données,non,Île-de-France,R11,Données diffusables,Écoles normales supérieures (ENS),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,f33d3d86419df6f6c5025e2cee066ac497452fd0,Feminin,REGION,oui,2,oui,Établissements publics,Région,2006-07,GE,2006,R11,non,PU,15014,Autres données,non,Île-de-France,R11,Données diffusables,Grands établissements MENESR,2017-04-03T14:31:09+02:00,209,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,d9322a6c8cbd1dcd18e7cbc814c783992082b75b,Masculin,REGION,oui,1,non,Établissements privés,Région,2006-07,STS,2006,R11,non,PR,4791,Autres données,non,Île-de-France,R11,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,f57081f1050916f1e95edbcfaee7c7e9022ae071,Feminin,REGION,oui,2,oui,Établissements publics,Région,2006-07,UNIV,2006,R11,non,PU,203629,Autres données,oui,Île-de-France,R11,Données diffusables,Universités,2017-04-03T14:31:09+02:00,456,6880
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,6afbb270f1351005e9ed65ec7bfb8bca907ecb9c,Masculin,REGION,oui,1,non,Établissements privés,Région,2006-07,CPGE,2006,R24,non,PR,26,Autres données,non,Centre-Val de Loire,R24,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,b4a16457cbceb17c44b6b86389e999030df60a9e,Masculin,REGION,oui,1,non,Établissements privés,Région,2006-07,EC_JUR,2006,R24,non,PR,13,Autres données,non,Centre-Val de Loire,R24,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,1678907ea24b8efa78a95246a83cbadc2e7c57a1,Masculin,REGION,oui,1,non,Établissements publics,Région,2006-07,EC_PARAM,2006,R24,non,PU,333,Autres données,non,Centre-Val de Loire,R24,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,e840d3ccbf318cd13d3a81acc2b9b27ed46ec075,Feminin,REGION,oui,2,oui,Établissements publics,Région,2006-07,ING_autres,2006,R24,non,PU,255,Autres données,non,Centre-Val de Loire,R24,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,255,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,9aeb1e2a9ceb5a9291d7c4192d48b07da14af3c1,Masculin,REGION,oui,1,oui,Établissements publics,Région,2006-07,UNIV,2006,R24,non,PU,16196,Autres données,oui,Centre-Val de Loire,R24,Données diffusables,Universités,2017-04-03T14:31:09+02:00,1055,2695
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,9f9759611abdd01116b471f0646db81ebbf7d5a5,Masculin,REGION,oui,1,non,Établissements privés,Région,2006-07,EC_ART,2006,R27,non,PR,23,Autres données,non,Bourgogne-Franche-Comté,R27,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,464fd46e62a5be39b832d50f189f91a9f825b137,Masculin,REGION,oui,1,non,Établissements publics,Région,2006-07,EC_JUR,2006,R27,non,PU,5,Autres données,non,Bourgogne-Franche-Comté,R27,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,3c5ae5bca47cde8f9efbb341076023eab2bdfac7,Feminin,REGION,oui,2,non,Établissements privés,Région,2006-07,EC_JUR,2006,R27,non,PR,57,Autres données,non,Bourgogne-Franche-Comté,R27,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,4582ccfbc2f83ea50e19aac561e0be2a75b933b0,Feminin,REGION,oui,2,non,Établissements publics,Région,2006-07,EC_PARAM,2006,R27,non,PU,3066,Autres données,non,Bourgogne-Franche-Comté,R27,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
