Années;Type de collectivité;Pourcentage;Indicateurs;Indicateurs de leffort budgétaire des conseils régionaux;Régions;Pays;Codes régions;Objectifs sur budget ventilé;Valeur;Code anciennes régions;Anciennes régions
2014;Collectivités territoriales;1;Budget R&T;;;;;Aides aux chercheurs (%);4.83;R91;LanguedocRoussillon
2014;Collectivités territoriales;0;Budget R&T;;;;;Aides aux chercheurs;2.08;R91;LanguedocRoussillon
2014;Collectivités territoriales;0;Budget R&T;;;;;Budget non ventilé;0;R91;LanguedocRoussillon
2014;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);;;;Tous objectifs;13.99;R91;LanguedocRoussillon
2014;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R91;LanguedocRoussillon
2014;Collectivités territoriales;1;Budget R&T;;;;;Opérations immobilières (%);24.31;R74;Limousin
2014;Collectivités territoriales;0;Budget R&T;;;;;Opérations immobilières;3.03;R74;Limousin
2014;Collectivités territoriales;0;Budget R&T;;;;;Aides aux chercheurs;2.69;R74;Limousin
2014;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;23.62;R74;Limousin
2014;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R74;Limousin
2014;Collectivités territoriales;0;Budget R&T;;;;;Projets de la recherche publique;1.41;R41;Lorraine
2014;Collectivités territoriales;1;Budget R&T;;;;;Budget non ventilé (%);0;R41;Lorraine
2014;Conseils régionaux;0;Budget R&T;;;;;Tous objectifs;42.63;R41;Lorraine
2014;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;29.33;R41;Lorraine
2014;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;55.78;R41;Lorraine
2014;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;9.6;R41;Lorraine
2014;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;2;R41;Lorraine
2014;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;24.97;R41;Lorraine
2014;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0.1;R41;Lorraine
2014;Collectivités territoriales;0;Budget R&T;;;;;Equipement de laboratoires;0.06;R73;MidiPyrénées
2014;Collectivités territoriales;0;Budget R&T;;;;;Culture et information scientifique;8;R73;MidiPyrénées
2014;Collectivités territoriales;1;Budget R&T;;;;;Budget non ventilé (%);0;R73;MidiPyrénées
2014;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part du budget de R&T des conseils régionaux dans les dépenses totales des col. Ter.(en %);;;;Tous objectifs;3.4;R73;MidiPyrénées
2014;Communes et EPCI;0;Budget R&T;;;;;Tous objectifs;14.57;R73;MidiPyrénées
2014;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;7.48;R73;MidiPyrénées
2014;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0.75;R73;MidiPyrénées
2014;Collectivités territoriales;0;Budget R&T;;;;;Tous objectifs;51.73;R31;NordPasdeCalais
2014;Collectivités territoriales;1;Budget R&T;;;;;Opérations immobilières (%);33.66;R31;NordPasdeCalais
2014;Collectivités territoriales;0;Budget R&T;;;;;Equipement de laboratoires;3.95;R31;NordPasdeCalais
2014;Collectivités territoriales;1;Budget R&T;;;;;Aides aux chercheurs (%);13.9;R31;NordPasdeCalais
2014;Collectivités territoriales;0;Budget R&T;;;;;Aides aux chercheurs;7.19;R31;NordPasdeCalais
2014;Collectivités territoriales;1;Budget R&T;;;;;Transferts de technologie (%);35.27;R31;NordPasdeCalais
2008;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;Bourgogne - Franche-Comté;;R27;Tous objectifs;4.04;;
2008;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Bourgogne - Franche-Comté;;R27;Tous objectifs;4.59;;
2008;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;Bourgogne - Franche-Comté;;R27;Tous objectifs;0.68;;
2008;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;Bourgogne - Franche-Comté;;R27;Tous objectifs;13.38;;
2008;Collectivités territoriales;0;Budget R&T;;Bourgogne - Franche-Comté;;R27;Culture et information scientifique;0.4;;
2008;Collectivités territoriales;1;Budget R&T;;Bourgogne - Franche-Comté;;R27;Aides aux chercheurs (%);11.01;;
2008;Collectivités territoriales;0;Budget R&T;;Bourgogne - Franche-Comté;;R27;Transferts de technologie;11.59;;
2008;Collectivités territoriales;0;Budget R&T;;Bourgogne - Franche-Comté;;R27;Réseaux haut débit;0.74;;
2008;Conseils régionaux;0;Budget R&T;;Bourgogne - Franche-Comté;;R27;Tous objectifs;30.43;;
2008;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;Bourgogne - Franche-Comté;;R27;Tous objectifs;0;;
2008;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);Centre-Val de Loire;;R24;Tous objectifs;11.09;;
2008;Collectivités territoriales;0;Budget R&T;;Centre-Val de Loire;;R24;Projets de la recherche publique;3.92;;
2008;Collectivités territoriales;1;Budget R&T;;Centre-Val de Loire;;R24;Equipement de laboratoires (%);27.2;;
2008;Collectivités territoriales;1;Budget R&T;;Bretagne;;R53;Projets de la recherche publique (%);0.47;;
2008;Collectivités territoriales;0;Budget R&T;;Centre-Val de Loire;;R24;Opérations immobilières;11.4;;
2008;Collectivités territoriales;0;Budget R&T;;Centre-Val de Loire;;R24;Transferts de technologie;24;;
2008;Collectivités territoriales;0;Budget R&T;;Bretagne;;R53;Transferts de technologie;0.29;;
2008;Collectivités territoriales;0;Budget R&T;;Bretagne;;R53;Budget non ventilé;0;;
2008;Conseils régionaux;0;Budget R&T;;Bretagne;;R53;Tous objectifs;51.9;;
2008;Communes et EPCI;0;Budget R&T;;Bretagne;;R53;Tous objectifs;10.22;;
2008;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Grand Est;;R44;Tous objectifs;8.96;;
2008;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Grand Est;;R44;Tous objectifs;0.84;;
2008;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;Grand Est;;R44;Tous objectifs;2.73;;
2008;Collectivités territoriales;0;Budget R&T;;Nouvelle-Aquitaine;;R75;Réseaux haut débit;0.8;;
2008;Collectivités territoriales;1;Budget R&T;;Grand Est;;R44;Transferts de technologie (%);70.39;;
2009;Collectivités territoriales;0;Budget R&T;;;France;XXX;Aides aux chercheurs;116.58;;
2008;Collectivités territoriales;1;Budget R&T;;Grand Est;;R44;Réseaux haut débit (%);6.27;;
2009;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Nouvelle-Calédonie (5);;A40;Tous objectifs;0;;
2009;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;Nouvelle-Calédonie (5);;A40;Tous objectifs;0;;
2009;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;Nouvelle-Calédonie (5);;A40;Tous objectifs;0;;
2008;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Nouvelle-Aquitaine;;R75;Tous objectifs;0.69;;
2008;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Nouvelle-Aquitaine;;R75;Tous objectifs;29.22;;
2008;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;Auvergne - Rhône-Alpes;;R84;Tous objectifs;16.4;;
2008;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;Auvergne - Rhône-Alpes;;R84;Tous objectifs;17.87;;
2008;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;Auvergne - Rhône-Alpes;;R84;Tous objectifs;2.33;;
2008;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;Nouvelle-Aquitaine;;R75;Tous objectifs;5.51;;
2008;Collectivités territoriales;1;Budget R&T;;Auvergne - Rhône-Alpes;;R84;Projets de la recherche publique (%);8.56;;
2008;Collectivités territoriales;0;Budget R&T;;Bourgogne - Franche-Comté;;R27;Equipement de laboratoires;9.68;;
2008;Collectivités territoriales;0;Budget R&T;;Auvergne - Rhône-Alpes;;R84;Equipement de laboratoires;7.63;;
2008;Collectivités territoriales;1;Budget R&T;;Auvergne - Rhône-Alpes;;R84;Budget non ventilé (%);0;;
2008;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;Île-de-France;;R11;Tous objectifs;17.31;;
2008;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Île-de-France;;R11;Tous objectifs;28.8;;
2008;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Île-de-France;;R11;Tous objectifs;0.07;;
2008;Collectivités territoriales;1;Budget R&T;;Île-de-France;;R11;Equipement de laboratoires (%);5.97;;
2008;Collectivités territoriales;1;Budget R&T;;Île-de-France;;R11;Réseaux haut débit (%);2.48;;
2008;Collectivités territoriales;1;Budget R&T;;Île-de-France;;R11;Budget non ventilé (%);0.43;;
2008;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);Corse;;R94;Tous objectifs;4.36;;
2008;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;Corse;;R94;Tous objectifs;0.18;;
2008;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Centre-Val de Loire;;R24;Tous objectifs;2.24;;
2008;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;Centre-Val de Loire;;R24;Tous objectifs;41.04;;
2008;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;Centre-Val de Loire;;R24;Tous objectifs;3.87;;
2008;Collectivités territoriales;0;Budget R&T;;Île-de-France;;R11;Opérations immobilières;37.54;;
2008;Collectivités territoriales;1;Budget R&T;;Corse;;R94;Transferts de technologie (%);1509.74;;
2008;Collectivités territoriales;0;Budget R&T;;Corse;;R94;Budget non ventilé;0;;
2008;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;Corse;;R94;Tous objectifs;0;;
2008;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;Corse;;R94;Tous objectifs;0;;
2009;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);La Réunion;;R04;Tous objectifs;10.66;;
2009;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);Polynésie Française (4);;A41;Tous objectifs;0;;
2009;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;La Réunion;;R04;Tous objectifs;35.67;;
2009;Collectivités territoriales;0;Budget R&T;;Polynésie Française (4);;A41;Culture et information scientifique;0.02;;
2009;Collectivités territoriales;1;Budget R&T;;Polynésie Française (4);;A41;Transferts de technologie (%);103.05;;
2009;Collectivités territoriales;1;Budget R&T;;La Réunion;;R04;Réseaux haut débit (%);3.67;;
2009;Collectivités territoriales;1;Budget R&T;;La Réunion;;R04;Budget non ventilé (%);0;;
2014;Collectivités territoriales;1;Budget R&T;;;;;Aides aux chercheurs (%);4.2;R41;Lorraine
2014;Collectivités territoriales;1;Budget R&T;;;;;Transferts de technologie (%);19.45;R41;Lorraine
2014;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);;;;Tous objectifs;18.2;R41;Lorraine
2014;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;27.14;R41;Lorraine
2014;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0.19;R41;Lorraine
2014;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;1.15;R41;Lorraine
2014;Collectivités territoriales;1;Budget R&T;;;;;Opérations immobilières (%);56.4;R73;MidiPyrénées
2014;Collectivités territoriales;1;Budget R&T;;;;;Transferts de technologie (%);7.92;R73;MidiPyrénées
2014;Collectivités territoriales;0;Budget R&T;;;;;Transferts de technologie;4.5;R73;MidiPyrénées
2014;Collectivités territoriales;1;Budget R&T;;;;;Culture et information scientifique (%);14.06;R73;MidiPyrénées
2014;Conseils régionaux;0;Budget R&T;;;;;Tous objectifs;38.67;R73;MidiPyrénées
2014;Conseils départementaux;0;Budget R&T;;;;;Tous objectifs;3.62;R73;MidiPyrénées
2014;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R73;MidiPyrénées
2014;Collectivités territoriales;1;Budget R&T;;;;;Equipement de laboratoires (%);7.64;R31;NordPasdeCalais
2014;Collectivités territoriales;0;Budget R&T;;;;;Transferts de technologie;18.25;R31;NordPasdeCalais
2014;Collectivités territoriales;1;Budget R&T;;;;;Budget non ventilé (%);0;R31;NordPasdeCalais
2014;Conseils régionaux;0;Budget R&T;;;;;Tous objectifs;19.21;R31;NordPasdeCalais
2014;Communes et EPCI;0;Budget R&T;;;;;Tous objectifs;29.43;R31;NordPasdeCalais
2014;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;5.95;R31;NordPasdeCalais
2014;Collectivités territoriales;1;Budget R&T;;;;;Projets de la recherche publique (%);10.32;R52;Pays de la Loire
2014;Collectivités territoriales;0;Budget R&T;;;;;Culture et information scientifique;2.51;R52;Pays de la Loire
2014;Collectivités territoriales;0;Budget R&T;;;;;Budget non ventilé;0;R52;Pays de la Loire
2014;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;;;;Tous objectifs;10.15;R52;Pays de la Loire
2014;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;12.07;R52;Pays de la Loire
2014;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;14.26;R52;Pays de la Loire
2014;Conseils départementaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;8.97;R52;Pays de la Loire
2014;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;59.55;R52;Pays de la Loire
2014;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;5.34;R52;Pays de la Loire
2014;Collectivités territoriales;1;Budget R&T;;;;;Projets de la recherche publique (%);10.28;R22;Picardie
2009;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;Polynésie Française (4);;A41;Tous objectifs;0;;
2009;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;La Réunion;;R04;Tous objectifs;39.08;;
2009;Collectivités territoriales;1;Budget R&T;;Nouvelle-Calédonie (5);;A40;Equipement de laboratoires (%);1.79;;
2009;Collectivités territoriales;0;Budget R&T;;Nouvelle-Calédonie (5);;A40;Equipement de laboratoires;0.15;;
2009;Collectivités territoriales;1;Budget R&T;;Nouvelle-Calédonie (5);;A40;Transferts de technologie (%);0;;
2009;Collectivités territoriales;0;Budget R&T;;Polynésie Française (4);;A41;Tous objectifs;3.63;;
2009;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Polynésie Française (4);;A41;Tous objectifs;0;;
2009;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;Polynésie Française (4);;A41;Tous objectifs;0;;
2009;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;Polynésie Française (4);;A41;Tous objectifs;0;;
2009;Conseils départementaux;0;Budget R&T;;Polynésie Française (4);;A41;Tous objectifs;0;;
2008;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;Auvergne - Rhône-Alpes;;R84;Tous objectifs;8.21;;
2008;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;Nouvelle-Aquitaine;;R75;Tous objectifs;40.78;;
2008;Collectivités territoriales;1;Budget R&T;;Auvergne - Rhône-Alpes;;R84;Culture et information scientifique (%);6.57;;
2008;Collectivités territoriales;0;Budget R&T;;Auvergne - Rhône-Alpes;;R84;Culture et information scientifique;7.16;;
2008;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;Nouvelle-Aquitaine;;R75;Tous objectifs;30.7;;
2008;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;Nouvelle-Aquitaine;;R75;Tous objectifs;56.47;;
2008;Collectivités territoriales;1;Budget R&T;;Auvergne - Rhône-Alpes;;R84;Equipement de laboratoires (%);7.01;;
2008;Collectivités territoriales;1;Budget R&T;;Auvergne - Rhône-Alpes;;R84;Aides aux chercheurs (%);10.25;;
2008;Collectivités territoriales;0;Budget R&T;;Auvergne - Rhône-Alpes;;R84;Réseaux haut débit;3.5;;
2008;Collectivités territoriales;0;Budget R&T;;Auvergne - Rhône-Alpes;;R84;Budget non ventilé;0;;
2008;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;Grand Est;;R44;Tous objectifs;7.86;;
2008;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Grand Est;;R44;Tous objectifs;0.14;;
2008;Collectivités territoriales;0;Budget R&T;;Nouvelle-Aquitaine;;R75;Projets de la recherche publique;4.35;;
2008;Collectivités territoriales;1;Budget R&T;;Nouvelle-Aquitaine;;R75;Opérations immobilières (%);8.05;;
2008;Collectivités territoriales;1;Budget R&T;;Grand Est;;R44;Equipement de laboratoires (%);5.74;;
2008;Collectivités territoriales;1;Budget R&T;;Nouvelle-Aquitaine;;R75;Budget non ventilé (%);1;;
2008;Collectivités territoriales;0;Budget R&T;;Grand Est;;R44;Equipement de laboratoires;4.22;;
2008;Collectivités territoriales;1;Budget R&T;;Grand Est;;R44;Aides aux chercheurs (%);24.6;;
2008;Conseils régionaux;0;Budget R&T;;Nouvelle-Aquitaine;;R75;Tous objectifs;94.42;;
2008;Communes et EPCI;0;Budget R&T;;Nouvelle-Aquitaine;;R75;Tous objectifs;8.09;;
2008;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;Occitanie;;R76;Tous objectifs;7.73;;
2008;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Occitanie;;R76;Tous objectifs;0.43;;
2008;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Occitanie;;R76;Tous objectifs;7.08;;
2008;Collectivités territoriales;0;Budget R&T;;Hauts-de-France;;R32;Opérations immobilières;38.89;;
2008;Collectivités territoriales;1;Budget R&T;;Occitanie;;R76;Budget non ventilé (%);1.47;;
2008;Collectivités territoriales;0;Budget R&T;;Occitanie;;R76;Budget non ventilé;1.12;;
2008;Conseils régionaux;0;Budget R&T;;Occitanie;;R76;Tous objectifs;58.14;;
2008;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part de la R&T dans les dépenses totales des conseils régionaux (en %);Bourgogne - Franche-Comté;;R27;Tous objectifs;2.62;;
2008;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);Bourgogne - Franche-Comté;;R27;Tous objectifs;10.86;;
2008;Collectivités territoriales;1;Budget R&T réalisé dans le cadre du CPER;;Bourgogne - Franche-Comté;;R27;Tous objectifs;37.69;;
2008;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;Bourgogne - Franche-Comté;;R27;Tous objectifs;14.06;;
2008;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;Bourgogne - Franche-Comté;;R27;Tous objectifs;43.97;;
2008;Collectivités territoriales;1;Budget R&T;;Bourgogne - Franche-Comté;;R27;Projets de la recherche publique (%);13.42;;
2008;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;Auvergne - Rhône-Alpes;;R84;Tous objectifs;24.02;;
2008;Collectivités territoriales;1;Budget R&T;;Bourgogne - Franche-Comté;;R27;Equipement de laboratoires (%);25.93;;
2008;Collectivités territoriales;0;Budget R&T;;Bourgogne - Franche-Comté;;R27;Projets de la recherche publique;5.01;;
2008;Conseils départementaux;0;Budget R&T;;Bourgogne - Franche-Comté;;R27;Tous objectifs;2.38;;
2008;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part de la R&T dans les dépenses totales des conseils régionaux (en %);Île-de-France;;R11;Tous objectifs;2.82;;
2008;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Île-de-France;;R11;Tous objectifs;38.89;;
2008;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;Île-de-France;;R11;Tous objectifs;4.38;;
2008;Collectivités territoriales;0;Budget R&T;;Île-de-France;;R11;Culture et information scientifique;6.14;;
2008;Collectivités territoriales;1;Budget R&T;;Occitanie;;R76;Projets de la recherche publique (%);8.47;;
2008;Collectivités territoriales;1;Budget R&T;;Occitanie;;R76;Opérations immobilières (%);19.03;;
2008;Collectivités territoriales;0;Budget R&T;;Occitanie;;R76;Equipement de laboratoires;12.35;;
2008;Collectivités territoriales;0;Budget R&T;;Occitanie;;R76;Opérations immobilières;14.47;;
2008;Collectivités territoriales;0;Budget R&T;;Île-de-France;;R11;Réseaux haut débit;4.46;;
2008;Communes et EPCI;0;Budget R&T;;Île-de-France;;R11;Tous objectifs;4.56;;
2008;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part de la R&T dans les dépenses totales des conseils régionaux (en %);Centre-Val de Loire;;R24;Tous objectifs;2.67;;
2008;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part de la R&T dans les dépenses totales des conseils régionaux (en %);Bretagne;;R53;Tous objectifs;5.22;;
2008;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;Bourgogne - Franche-Comté;;R27;Tous objectifs;28.47;;
2008;Collectivités territoriales;1;Budget R&T;;Centre-Val de Loire;;R24;Culture et information scientifique (%);5.08;;
2008;Communes et EPCI;1;Budget R&T réalisé dans le cadre du CPER;;Bretagne;;R53;Tous objectifs;8.32;;
2008;Collectivités territoriales;1;Budget R&T;;Centre-Val de Loire;;R24;Réseaux haut débit (%);2.29;;
2008;Collectivités territoriales;1;Budget R&T;;Centre-Val de Loire;;R24;Budget non ventilé (%);24.47;;
2008;Collectivités territoriales;0;Budget R&T;;Centre-Val de Loire;;R24;Aides aux chercheurs;9.22;;
2008;Collectivités territoriales;1;Budget R&T;;Bretagne;;R53;Opérations immobilières (%);0;;
2008;Collectivités territoriales;1;Budget R&T;;Bretagne;;R53;Aides aux chercheurs (%);0.83;;
2008;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part de la R&T dans les dépenses totales des conseils régionaux (en %);Corse;;R94;Tous objectifs;0.23;;
2008;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Centre-Val de Loire;;R24;Tous objectifs;6.3;;
2008;Conseils départementaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;Centre-Val de Loire;;R24;Tous objectifs;0.78;;
2008;Collectivités territoriales;0;Budget R&T;;Corse;;R94;Culture et information scientifique;5.68;;
2013;Collectivités territoriales;1;Budget R&T;;;;;Budget non ventilé (%);0;R06;Mayotte (3)
2013;Collectivités territoriales;0;Budget R&T;;;;;Budget non ventilé;0;R06;Mayotte (3)
2013;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;R06;Mayotte (3)
2013;Collectivités territoriales;0;Budget R&T;;;;;Opérations immobilières;1.54;R04;La Réunion
2013;Collectivités territoriales;1;Budget R&T;;;;;Transferts de technologie (%);48.43;R04;La Réunion
2013;Collectivités territoriales;0;Budget R&T;;;;;Réseaux haut débit;0;R04;La Réunion
2013;Conseils départementaux;0;Budget R&T;;;;;Tous objectifs;1.2;R04;La Réunion
2013;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0;R04;La Réunion
2013;Collectivités territoriales;0;Budget R&T;;;;;Aides aux chercheurs;0.04;A41;Polynésie Française (4)
2013;Collectivités territoriales;0;Budget R&T;;;;;Budget non ventilé;0;A41;Polynésie Française (4)
2013;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Poids dans le budget total de R&T des conseils régionaux;;;;Tous objectifs;0;A41;Polynésie Française (4)
2013;Collectivités territoriales;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;A41;Polynésie Française (4)
2013;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;A41;Polynésie Française (4)
2013;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;0;A41;Polynésie Française (4)
2013;Collectivités territoriales;0;Budget R&T;;;;;Aides aux chercheurs;0.25;A40;NouvelleCalédonie (5)
2013;Collectivités territoriales;0;Budget R&T;;;;;Réseaux haut débit;0;A40;NouvelleCalédonie (5)
2013;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Budget de R&T par habitant des conseils régionaux (en euros);;;;Tous objectifs;0;A40;NouvelleCalédonie (5)
2013;Conseils régionaux;0;Effort budgétaire des conseils régionaux en direction de la R&T;Part du budget de R&T des conseils régionaux dans les dépenses totales des col. Ter.(en %);;;;Tous objectifs;0;A40;NouvelleCalédonie (5)
2013;Communes et EPCI;0;Budget R&T;;;;;Tous objectifs;0;A40;NouvelleCalédonie (5)
2013;Communes et EPCI;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;0;A40;NouvelleCalédonie (5)
2013;Collectivités territoriales;0;Budget R&T;;;;;Projets de la recherche publique;148.66;XXX;TOTAL FRANCE
2013;Collectivités territoriales;1;Budget R&T;;;;;Budget non ventilé (%);0.03;XXX;TOTAL FRANCE
2013;Conseils régionaux;0;Budget R&T;;;;;Tous objectifs;771.58;XXX;TOTAL FRANCE
2013;Conseils départementaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;25.95;XXX;TOTAL FRANCE
2013;Communes et EPCI;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;25.12;XXX;TOTAL FRANCE
2012;Collectivités territoriales;0;Budget R&T;;;;;Opérations immobilières;19.71;R42;Alsace
2012;Conseils régionaux;0;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;15.92;R42;Alsace
2012;Conseils régionaux;1;Budget R&T réalisé dans le cadre du CPER;;;;;Tous objectifs;52.22;R42;Alsace
2012;Collectivités territoriales;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;2.66;R42;Alsace
2012;Conseils régionaux;0;Budget R&T réalisé dans le cadre des pôles de compétitivité;;;;;Tous objectifs;2.37;R42;Alsace
2012;Collectivités territoriales;0;Budget R&T;;;;;Tous objectifs;98.16;R72;Aquitaine
2012;Collectivités territoriales;1;Budget R&T;;;;;Aides aux chercheurs (%);7.63;R72;Aquitaine
